Follower	Followee	Weight
16285	3429	1.0
16285	4977	1.0
16285	6868	1.0
16285	16060	1.0
16285	8657	1.0
16285	5623	1.0
16285	18932	1.0
11748	753	1.0
11748	20400	1.0
11748	8255	1.0
11748	15673	1.0
11748	5861	1.0
11748	7908	1.0
11748	2039	1.0
11748	11159	1.0
11748	3853	1.0
11748	23003	1.0
11748	3485	1.0
11748	15417	1.0
11748	4341	1.0
13831	6958	1.0
13831	20090	1.0
4672	9849	1.0
4672	15925	1.0
4672	10500	1.0
4672	3682	1.0
4672	3588	1.0
4672	7449	1.0
4672	332	1.0
4672	9966	1.0
4672	20681	1.0
4672	3770	1.0
4672	9760	1.0
4672	11645	1.0
1163	19609	1.0
21227	7355	1.0
21227	10955	1.0
4673	1082	1.0
25460	15945	1.0
25460	1249	1.0
25460	18031	1.0
25460	22416	1.0
25460	5922	1.0
25460	8434	1.0
1164	997	1.0
7989	1595	1.0
7989	7908	1.0
2073	4486	1.0
11277	9851	1.0
11277	7033	1.0
11277	11595	1.0
26318	3469	1.0
26318	4487	1.0
26318	6866	1.0
26318	2494	1.0
26318	2942	1.0
26318	6697	1.0
26318	811	1.0
26318	5653	1.0
26318	3499	1.0
26318	2489	1.0
26318	986	1.0
26318	919	1.0
26318	6684	1.0
26318	6256	1.0
26318	26319	1.0
26318	536	1.0
26318	4919	1.0
26318	2889	1.0
26318	588	1.0
26318	7552	1.0
26318	584	1.0
26318	6830	1.0
26318	4095	1.0
26318	5940	1.0
26318	7425	1.0
26318	5909	1.0
26318	5889	1.0
26318	1844	1.0
26318	5833	1.0
26318	3164	1.0
26318	1297	1.0
26318	1584	1.0
26318	3063	1.0
26318	4527	1.0
26318	1724	1.0
26318	1914	1.0
26318	3052	1.0
26318	2081	1.0
26318	4865	1.0
26318	5103	1.0
26318	5174	1.0
26318	1581	1.0
26318	2325	1.0
26318	7751	1.0
26318	2063	1.0
26318	407	1.0
26318	2133	1.0
26318	5998	1.0
26318	1949	1.0
26318	3919	1.0
26318	988	1.0
26318	3502	1.0
26318	1159	1.0
26318	1403	1.0
26318	982	1.0
26318	2261	1.0
26318	6775	1.0
26318	5171	1.0
26318	6678	1.0
26318	3458	1.0
26318	5175	1.0
26318	2448	1.0
26318	6216	1.0
26318	6069	1.0
26318	2657	1.0
26318	3834	1.0
26318	124	1.0
26318	5474	1.0
26318	4543	1.0
26318	6516	1.0
26318	7137	1.0
26318	2074	1.0
26318	2248	1.0
26318	1868	1.0
26318	4974	1.0
26318	3149	1.0
26318	6598	1.0
26318	2500	1.0
26318	2166	1.0
26318	6445	1.0
26318	2103	1.0
26318	1448	1.0
26318	3609	1.0
26318	3994	1.0
26318	4757	1.0
26318	2792	1.0
26318	7104	1.0
26318	780	1.0
26318	4315	1.0
26318	3579	1.0
26318	1573	1.0
26318	7178	1.0
26318	4675	1.0
26318	6389	1.0
26318	3300	1.0
26318	1498	1.0
26318	7993	1.0
26318	4622	1.0
26318	2092	1.0
26318	2134	1.0
26318	726	1.0
26318	4679	1.0
26318	4051	1.0
26318	3285	1.0
26318	2863	1.0
26318	5266	1.0
26318	4367	1.0
26318	225	1.0
26318	1793	1.0
26318	6084	1.0
26318	2389	1.0
26318	1775	1.0
26318	5281	1.0
26318	2291	1.0
26318	6530	1.0
26318	6154	1.0
26318	3562	1.0
26318	1474	1.0
26318	2718	1.0
26318	6770	1.0
26318	1922	1.0
26318	5828	1.0
26318	4300	1.0
26318	1199	1.0
26318	13	1.0
26318	8087	1.0
26318	5852	1.0
26318	5902	1.0
4674	4797	1.0
4674	14468	1.0
4674	713	1.0
4674	12078	1.0
4674	1488	1.0
4674	21269	1.0
23942	1249	1.0
23942	3577	1.0
21714	18920	1.0
7990	14140	1.0
1165	1249	1.0
16286	13799	1.0
7991	4971	1.0
7991	12872	1.0
7991	1931	1.0
25752	1249	1.0
19495	1249	1.0
19495	13372	1.0
19495	17141	1.0
13832	12324	1.0
23885	2039	1.0
23885	21323	1.0
23885	11778	1.0
4675	4999	1.0
4675	5910	1.0
4675	2039	1.0
4675	1249	1.0
4675	5538	1.0
4675	26318	1.0
4675	4376	1.0
7993	26318	1.0
11846	523	1.0
11846	11337	1.0
11846	9419	1.0
11846	1584	1.0
11846	1643	1.0
11846	11667	1.0
11846	10812	1.0
11846	4573	1.0
11846	6012	1.0
11846	2003	1.0
11846	9615	1.0
11846	10713	1.0
11846	6316	1.0
11846	18927	1.0
11846	9934	1.0
11846	4006	1.0
11846	17633	1.0
11846	1834	1.0
11846	2117	1.0
11846	5724	1.0
11846	6886	1.0
19496	18252	1.0
4676	13762	1.0
4676	6316	1.0
11070	4810	1.0
11070	12557	1.0
11070	10391	1.0
11070	9843	1.0
11070	11274	1.0
11070	12731	1.0
11070	15682	1.0
11070	7443	1.0
11070	17819	1.0
11070	16250	1.0
11070	18041	1.0
11070	15679	1.0
11070	19957	1.0
11070	15060	1.0
11070	7301	1.0
11070	16602	1.0
11070	13078	1.0
11070	12583	1.0
11070	16891	1.0
11070	13831	1.0
11070	18810	1.0
11070	4118	1.0
11070	9018	1.0
11070	17344	1.0
11070	19343	1.0
11070	19959	1.0
11070	15962	1.0
11070	458	1.0
11070	4734	1.0
11070	17604	1.0
11070	15580	1.0
11070	14825	1.0
11070	19868	1.0
11070	1498	1.0
11070	19163	1.0
11070	19106	1.0
11070	930	1.0
19497	17912	1.0
16287	24628	1.0
16287	16875	1.0
1166	7123	1.0
1166	19530	1.0
1166	5265	1.0
11279	11669	1.0
11279	6022	1.0
11279	8963	1.0
11279	10287	1.0
11279	11827	1.0
11279	9898	1.0
7995	5799	1.0
21038	8180	1.0
7996	5331	1.0
7996	19986	1.0
14832	18359	1.0
14832	17903	1.0
14832	21788	1.0
14832	7485	1.0
14832	13541	1.0
14832	17932	1.0
14832	345	1.0
7997	1082	1.0
7997	4852	1.0
7997	10955	1.0
7997	1249	1.0
7997	8034	1.0
7997	6607	1.0
11280	9482	1.0
7998	2099	1.0
7999	8180	1.0
7999	391	1.0
7999	1655	1.0
7999	5253	1.0
7999	22146	1.0
7999	20439	1.0
7999	9539	1.0
4992	1249	1.0
4992	4942	1.0
4992	3104	1.0
4992	15166	1.0
13833	1249	1.0
13833	17669	1.0
24969	2039	1.0
11281	8292	1.0
8000	5637	1.0
8000	5253	1.0
8000	4025	1.0
8001	15974	1.0
8001	19638	1.0
18438	3374	1.0
16288	3682	1.0
12006	17278	1.0
5875	11908	1.0
5875	7837	1.0
15975	1928	1.0
8002	12744	1.0
22719	26231	1.0
22719	11778	1.0
13834	1249	1.0
13834	5861	1.0
13834	7489	1.0
13834	1656	1.0
11283	1383	1.0
11283	9005	1.0
11283	4329	1.0
7671	658	1.0
8003	1082	1.0
8003	10828	1.0
8004	6181	1.0
8004	11246	1.0
8004	7141	1.0
8004	1586	1.0
1169	1249	1.0
1169	1148	1.0
23328	12552	1.0
23328	8180	1.0
23328	14098	1.0
23328	13273	1.0
23328	12563	1.0
23328	1082	1.0
23328	7381	1.0
23328	15833	1.0
23328	3482	1.0
23328	940	1.0
23328	24835	1.0
23328	6632	1.0
23328	7100	1.0
18257	1249	1.0
8007	6708	1.0
24741	2737	1.0
12585	7041	1.0
18259	11312	1.0
8009	2498	1.0
20695	21606	1.0
20695	14278	1.0
20695	15837	1.0
20695	14157	1.0
20695	5188	1.0
20695	15561	1.0
20695	12744	1.0
18260	9520	1.0
18260	14967	1.0
18260	18241	1.0
18260	6122	1.0
5866	1249	1.0
24619	24761	1.0
24619	24021	1.0
7673	4892	1.0
7673	5567	1.0
7673	5000	1.0
7673	10284	1.0
7673	18429	1.0
7673	8341	1.0
12829	14294	1.0
12829	2865	1.0
12829	21297	1.0
19593	11609	1.0
19593	1249	1.0
8011	11873	1.0
8011	11892	1.0
8011	855	1.0
8012	8604	1.0
8012	17520	1.0
8012	12458	1.0
8012	4464	1.0
8012	17653	1.0
8013	7128	1.0
8013	3279	1.0
4678	6133	1.0
4678	3320	1.0
4678	4441	1.0
4678	13886	1.0
4678	3681	1.0
4678	6159	1.0
4678	3944	1.0
4678	10589	1.0
4678	6878	1.0
4678	11362	1.0
4678	13392	1.0
4678	12744	1.0
527	6192	1.0
13835	8669	1.0
8014	26312	1.0
8014	7428	1.0
8014	11668	1.0
8014	13962	1.0
8014	1249	1.0
8014	7683	1.0
8014	2102	1.0
8014	3399	1.0
8014	1485	1.0
11284	1249	1.0
11284	5272	1.0
11284	8621	1.0
24036	322	1.0
1173	6762	1.0
1173	4599	1.0
8016	4743	1.0
8016	5015	1.0
9249	15716	1.0
10548	17001	1.0
10548	11913	1.0
16289	19423	1.0
4680	9057	1.0
4680	12679	1.0
4680	18573	1.0
4680	9025	1.0
4680	7100	1.0
4680	15837	1.0
4680	16704	1.0
4680	11615	1.0
4680	9932	1.0
4680	19214	1.0
4680	2263	1.0
4680	15901	1.0
4680	18297	1.0
4680	7831	1.0
4680	15459	1.0
4680	14967	1.0
4680	6091	1.0
4680	18073	1.0
4680	10881	1.0
4680	14695	1.0
4681	19486	1.0
4681	13053	1.0
4681	15550	1.0
25422	17235	1.0
8017	6388	1.0
8017	3362	1.0
18262	1251	1.0
18262	20733	1.0
18262	19848	1.0
18262	19662	1.0
18263	10038	1.0
8018	2102	1.0
8018	5321	1.0
4480	9862	1.0
8019	6658	1.0
4683	5687	1.0
4683	7213	1.0
4683	507	1.0
4683	4437	1.0
8021	7254	1.0
8021	14782	1.0
8021	14464	1.0
8021	6401	1.0
8021	14663	1.0
8021	13287	1.0
1174	2030	1.0
22771	21801	1.0
22771	8100	1.0
1175	1249	1.0
925	11156	1.0
925	2146	1.0
925	637	1.0
13836	26459	1.0
13836	15451	1.0
13836	20676	1.0
13837	4262	1.0
13837	17323	1.0
16265	1249	1.0
19881	17091	1.0
20389	2270	1.0
16144	7905	1.0
16144	11749	1.0
16144	12009	1.0
16144	5790	1.0
16144	10825	1.0
16144	4227	1.0
16144	13195	1.0
13838	4244	1.0
8023	15431	1.0
8023	2538	1.0
8023	2885	1.0
8023	3370	1.0
8023	2872	1.0
8023	2997	1.0
20893	26095	1.0
20893	18101	1.0
20893	23891	1.0
20893	25259	1.0
20893	25062	1.0
20893	23605	1.0
20893	17985	1.0
20893	22146	1.0
20893	10	1.0
20893	23211	1.0
20893	19424	1.0
20893	22424	1.0
20893	22099	1.0
20893	685	1.0
8024	19074	1.0
10089	16510	1.0
21039	3063	1.0
8025	20056	1.0
16293	23995	1.0
4030	17571	1.0
4030	21242	1.0
4030	10	1.0
4030	20482	1.0
4030	3007	1.0
4030	16563	1.0
21957	2039	1.0
21957	10175	1.0
11285	5706	1.0
11285	2039	1.0
11285	10276	1.0
11285	6506	1.0
18264	10538	1.0
18264	4599	1.0
18264	17336	1.0
11286	12291	1.0
11286	2908	1.0
18542	2844	1.0
23329	3063	1.0
5751	1249	1.0
21833	6022	1.0
21587	14050	1.0
21587	9169	1.0
8446	14323	1.0
8446	3746	1.0
8446	9111	1.0
8446	7192	1.0
16294	11413	1.0
13839	5922	1.0
4685	15833	1.0
4685	908	1.0
4685	3674	1.0
4685	3577	1.0
13840	13331	1.0
13840	852	1.0
13840	11595	1.0
13840	7288	1.0
13840	11956	1.0
13840	13641	1.0
13841	3626	1.0
337	4284	1.0
24576	23747	1.0
18266	4353	1.0
18266	1249	1.0
18266	7689	1.0
18266	13685	1.0
18266	9102	1.0
18266	18609	1.0
6209	6056	1.0
6209	6103	1.0
6209	5037	1.0
16295	20506	1.0
16295	2325	1.0
4686	7431	1.0
4686	5300	1.0
4686	3610	1.0
4686	1249	1.0
4686	15579	1.0
4686	2737	1.0
4686	13249	1.0
4686	12744	1.0
16296	15761	1.0
18267	5272	1.0
13842	19638	1.0
4687	8522	1.0
4687	4183	1.0
7609	22424	1.0
7609	16750	1.0
7609	24209	1.0
7609	4806	1.0
7609	3489	1.0
1178	17348	1.0
4688	4687	1.0
4688	2942	1.0
8027	4396	1.0
8027	12578	1.0
8027	6258	1.0
8027	13340	1.0
14101	9583	1.0
14101	18977	1.0
4689	10179	1.0
4689	21199	1.0
16297	16674	1.0
16297	13786	1.0
11289	4057	1.0
10090	6911	1.0
1179	2088	1.0
1179	1249	1.0
1179	10411	1.0
1179	6491	1.0
1179	4619	1.0
1179	7068	1.0
1179	6311	1.0
1179	15	1.0
1179	15688	1.0
1179	4089	1.0
8028	3272	1.0
8028	18252	1.0
8028	14791	1.0
8028	9763	1.0
9623	1249	1.0
9623	5253	1.0
9623	5215	1.0
9623	8701	1.0
9623	24203	1.0
9623	22146	1.0
8029	9664	1.0
8029	1082	1.0
8029	15635	1.0
8029	16705	1.0
24620	23021	1.0
23492	19194	1.0
23492	9672	1.0
23492	19501	1.0
4690	12492	1.0
4690	2039	1.0
4690	1249	1.0
4690	4599	1.0
4690	18099	1.0
4690	529	1.0
4690	4631	1.0
4690	2788	1.0
4690	19598	1.0
4690	20396	1.0
4691	2698	1.0
4691	16770	1.0
4691	9473	1.0
4691	13047	1.0
4691	10269	1.0
16298	5865	1.0
16298	20396	1.0
26289	22799	1.0
26289	20773	1.0
1180	4125	1.0
1180	15735	1.0
8030	6439	1.0
13843	17395	1.0
13843	12292	1.0
13843	1485	1.0
13843	8014	1.0
13843	11683	1.0
13843	1498	1.0
13843	14056	1.0
13843	11324	1.0
13843	13447	1.0
13843	18938	1.0
13843	7926	1.0
16299	1249	1.0
8031	7547	1.0
1181	15122	1.0
1181	2521	1.0
1181	5490	1.0
17533	2553	1.0
17533	6895	1.0
8032	14640	1.0
8032	7734	1.0
8032	4839	1.0
4692	13182	1.0
4692	11595	1.0
4692	9843	1.0
4692	7097	1.0
4692	800	1.0
4692	9086	1.0
4692	13304	1.0
4692	11566	1.0
4692	7142	1.0
4692	13760	1.0
4692	8423	1.0
4692	855	1.0
9624	9524	1.0
26353	13826	1.0
26353	11148	1.0
26353	22146	1.0
26353	1249	1.0
26353	8907	1.0
4031	1848	1.0
11291	18569	1.0
11291	2039	1.0
20077	12220	1.0
8034	18604	1.0
8034	4599	1.0
8034	10696	1.0
8034	17142	1.0
16300	5580	1.0
16300	1249	1.0
16300	21030	1.0
16300	12787	1.0
16302	6951	1.0
8035	9426	1.0
21551	21598	1.0
21551	18586	1.0
21551	4852	1.0
21551	5842	1.0
16303	11298	1.0
16303	17487	1.0
16303	13309	1.0
18270	9068	1.0
8037	17940	1.0
8037	9830	1.0
8037	12244	1.0
8037	12131	1.0
8038	11623	1.0
8038	20062	1.0
16304	21242	1.0
16304	15442	1.0
16304	18910	1.0
1183	11778	1.0
17495	1249	1.0
13845	14120	1.0
13845	4613	1.0
11293	11847	1.0
11293	15451	1.0
23330	23524	1.0
23330	22424	1.0
8039	6807	1.0
16305	12764	1.0
8040	13293	1.0
1184	889	1.0
1184	1249	1.0
1184	7241	1.0
1184	8117	1.0
20358	7470	1.0
16306	1249	1.0
20853	2783	1.0
22522	1249	1.0
17192	4269	1.0
4693	5729	1.0
4693	4599	1.0
4693	9627	1.0
18206	17277	1.0
20738	7887	1.0
20738	11596	1.0
12406	6980	1.0
12406	18453	1.0
12406	12647	1.0
18648	7470	1.0
18648	15385	1.0
4694	14519	1.0
13847	9467	1.0
13847	14775	1.0
13847	15456	1.0
13847	7486	1.0
8041	448	1.0
16307	1249	1.0
23195	1249	1.0
23195	2039	1.0
23195	21278	1.0
11294	25042	1.0
11294	1249	1.0
11294	24171	1.0
11294	4065	1.0
11294	9097	1.0
21742	2092	1.0
18271	19000	1.0
18271	2039	1.0
20078	14979	1.0
22229	21265	1.0
22229	1249	1.0
22229	19799	1.0
22229	5861	1.0
22229	16652	1.0
1185	15008	1.0
1185	16459	1.0
11295	22348	1.0
11295	6084	1.0
11295	17987	1.0
11295	10523	1.0
20317	13195	1.0
20317	17188	1.0
3841	18252	1.0
22661	17186	1.0
24468	6632	1.0
1186	3429	1.0
11984	12801	1.0
11984	13072	1.0
11984	10358	1.0
4695	2404	1.0
1595	7989	1.0
23618	25643	1.0
1187	1249	1.0
1187	1553	1.0
8043	6737	1.0
8043	9448	1.0
8043	12442	1.0
8043	17002	1.0
8043	16084	1.0
8044	3808	1.0
18272	18833	1.0
18272	10863	1.0
18272	18577	1.0
14879	15196	1.0
14879	16485	1.0
14879	3416	1.0
18273	8691	1.0
18273	16984	1.0
18273	2872	1.0
18273	9980	1.0
6896	3063	1.0
6896	1249	1.0
6896	14098	1.0
6896	11104	1.0
6896	322	1.0
6896	788	1.0
6896	5724	1.0
6896	4599	1.0
8046	7012	1.0
315	2316	1.0
11297	4197	1.0
11297	17883	1.0
11297	14921	1.0
11297	11747	1.0
11297	8862	1.0
4696	8707	1.0
1560	2969	1.0
1560	12066	1.0
1560	3134	1.0
1560	12081	1.0
1560	5406	1.0
18242	18856	1.0
1189	3552	1.0
23562	14141	1.0
11298	14787	1.0
11298	10849	1.0
11298	17979	1.0
11298	3984	1.0
11298	7824	1.0
11298	16303	1.0
11298	13396	1.0
21434	11201	1.0
19770	4639	1.0
19770	14130	1.0
1190	2956	1.0
1190	3614	1.0
1190	2717	1.0
1190	10955	1.0
1190	11778	1.0
4035	15151	1.0
4035	581	1.0
4035	9000	1.0
1191	9216	1.0
18274	18453	1.0
18274	16962	1.0
18274	2127	1.0
18274	12744	1.0
18274	9114	1.0
18274	21335	1.0
18274	15042	1.0
19796	18631	1.0
19796	5782	1.0
19796	19787	1.0
22407	25042	1.0
16310	8610	1.0
16310	26318	1.0
16310	21498	1.0
22408	1249	1.0
22408	4599	1.0
22408	7355	1.0
22408	19529	1.0
16311	8380	1.0
1192	13629	1.0
1192	573	1.0
1192	2489	1.0
22409	2737	1.0
16312	4239	1.0
16312	9673	1.0
1193	15704	1.0
13850	4110	1.0
8049	16004	1.0
8049	8675	1.0
8964	5972	1.0
20671	1249	1.0
1194	19851	1.0
1194	5766	1.0
13851	1827	1.0
11299	3814	1.0
13852	13771	1.0
16835	20216	1.0
8050	13646	1.0
8050	1797	1.0
1196	14864	1.0
1196	18544	1.0
1196	15924	1.0
1196	1765	1.0
1196	17336	1.0
1196	17648	1.0
1196	5884	1.0
24197	22424	1.0
24197	20439	1.0
24197	19425	1.0
24197	5884	1.0
18275	10603	1.0
18275	3536	1.0
18275	12744	1.0
18275	1580	1.0
18276	17004	1.0
8051	1249	1.0
8051	11778	1.0
8052	10351	1.0
8052	2113	1.0
8052	6670	1.0
16313	14847	1.0
11301	9647	1.0
16314	10743	1.0
16314	20219	1.0
16314	4801	1.0
1198	7500	1.0
11302	17746	1.0
11302	18335	1.0
21990	1249	1.0
21990	2039	1.0
21990	3063	1.0
18277	20807	1.0
17797	1249	1.0
1199	9996	1.0
1199	969	1.0
1199	1202	1.0
1199	26318	1.0
1199	2096	1.0
13853	4402	1.0
21435	23232	1.0
26354	5144	1.0
26354	23211	1.0
26354	8481	1.0
2088	7565	1.0
24391	24264	1.0
24391	22146	1.0
18278	17238	1.0
18278	18856	1.0
8053	1938	1.0
5384	12758	1.0
5384	18702	1.0
5384	8354	1.0
5384	13626	1.0
13854	11491	1.0
13854	15387	1.0
13854	2777	1.0
8054	3318	1.0
13855	482	1.0
13855	3012	1.0
4698	6842	1.0
4698	19475	1.0
4698	14742	1.0
8055	7522	1.0
8055	7430	1.0
21482	4045	1.0
8056	1263	1.0
8056	511	1.0
1561	8735	1.0
1561	3434	1.0
1561	7165	1.0
2881	1048	1.0
2881	23803	1.0
2881	3063	1.0
2881	19289	1.0
2881	2709	1.0
2881	18782	1.0
2881	10394	1.0
2881	26420	1.0
2881	25042	1.0
2881	11782	1.0
2881	2039	1.0
2881	2418	1.0
2881	20439	1.0
2881	24191	1.0
2881	23584	1.0
2881	10572	1.0
2881	16068	1.0
2881	448	1.0
2881	22289	1.0
2881	11709	1.0
2881	11778	1.0
19916	19204	1.0
13856	14184	1.0
4699	19648	1.0
4699	4311	1.0
4699	2039	1.0
4699	3427	1.0
4699	12533	1.0
4699	8879	1.0
4699	11578	1.0
4699	12572	1.0
16309	1108	1.0
16309	13637	1.0
12407	11403	1.0
15679	15102	1.0
15679	11070	1.0
16315	12252	1.0
16315	3157	1.0
16315	12986	1.0
16315	2039	1.0
16316	1249	1.0
16316	4411	1.0
1200	1249	1.0
18279	14868	1.0
18279	10144	1.0
1201	4479	1.0
1202	1199	1.0
341	5253	1.0
341	1	1.0
19771	14826	1.0
1203	2710	1.0
1203	1249	1.0
1203	1225	1.0
1204	2262	1.0
13857	19384	1.0
8057	9779	1.0
8058	4425	1.0
16317	13276	1.0
16317	15057	1.0
16317	11616	1.0
4701	19914	1.0
4701	14668	1.0
4701	3770	1.0
4701	2360	1.0
4701	2919	1.0
4701	7470	1.0
24553	13370	1.0
1205	1	1.0
1205	7933	1.0
1205	1702	1.0
1205	10442	1.0
1205	13553	1.0
1205	3397	1.0
1205	5880	1.0
1205	548	1.0
13859	13568	1.0
18280	6072	1.0
18280	10724	1.0
18280	19823	1.0
18280	12539	1.0
18280	12411	1.0
18280	17892	1.0
18280	23164	1.0
18280	10314	1.0
18280	18038	1.0
20428	12885	1.0
20428	12647	1.0
20428	8907	1.0
16318	18741	1.0
16318	17230	1.0
16318	10289	1.0
16318	6567	1.0
19502	12775	1.0
21105	6762	1.0
21105	8264	1.0
14881	2262	1.0
11304	5309	1.0
11304	17642	1.0
11305	7114	1.0
11305	535	1.0
24426	25087	1.0
24426	25015	1.0
17195	16243	1.0
22896	1249	1.0
4703	10807	1.0
4703	4303	1.0
15947	16619	1.0
15947	17350	1.0
15947	13641	1.0
22542	24209	1.0
22542	17366	1.0
20541	20944	1.0
20541	18041	1.0
20541	12122	1.0
20541	7146	1.0
20541	18073	1.0
20541	13553	1.0
20541	8429	1.0
20541	20576	1.0
1206	6552	1.0
1206	1112	1.0
8059	10603	1.0
8059	10854	1.0
8059	12927	1.0
8059	8666	1.0
8059	16940	1.0
8060	13614	1.0
8060	6594	1.0
8060	8122	1.0
4704	3063	1.0
4704	3068	1.0
11306	10787	1.0
11306	761	1.0
16319	475	1.0
5367	2919	1.0
5367	3145	1.0
12779	13490	1.0
12779	2039	1.0
12779	7499	1.0
12779	8659	1.0
12779	19598	1.0
22230	5029	1.0
11307	1249	1.0
11307	24209	1.0
11307	20283	1.0
11307	23	1.0
11307	14350	1.0
11307	14461	1.0
11307	15761	1.0
4706	2427	1.0
18920	21714	1.0
4707	15510	1.0
4707	3472	1.0
4707	19053	1.0
18281	2515	1.0
18281	5411	1.0
18281	14450	1.0
18281	19584	1.0
19772	1249	1.0
19772	19423	1.0
11308	21812	1.0
11308	15084	1.0
11308	4370	1.0
11308	11468	1.0
8062	9558	1.0
8062	5861	1.0
1208	133	1.0
1208	1758	1.0
1208	1668	1.0
1208	10777	1.0
1208	805	1.0
1208	3393	1.0
18122	2039	1.0
25725	12067	1.0
8063	20922	1.0
24622	22669	1.0
25085	20773	1.0
25085	6498	1.0
22897	2039	1.0
22962	7489	1.0
16321	1249	1.0
16321	19800	1.0
16321	6122	1.0
18283	5293	1.0
18283	5917	1.0
18283	14427	1.0
19139	17472	1.0
19139	4148	1.0
19139	1249	1.0
8064	2039	1.0
8066	2332	1.0
17799	12960	1.0
17799	18426	1.0
17799	19540	1.0
17799	15204	1.0
17799	1808	1.0
17799	20769	1.0
17799	12666	1.0
11309	8523	1.0
11309	9257	1.0
22598	17347	1.0
22598	21803	1.0
4711	15485	1.0
4711	9040	1.0
19678	13888	1.0
19678	18366	1.0
19678	13293	1.0
19678	4384	1.0
19678	10955	1.0
19678	18061	1.0
19678	20439	1.0
19678	8661	1.0
19678	1205	1.0
19678	7849	1.0
19678	7465	1.0
19678	19237	1.0
19678	16080	1.0
19678	14663	1.0
19678	15442	1.0
19678	12105	1.0
19678	13135	1.0
18284	7012	1.0
1210	1082	1.0
1210	5861	1.0
22347	1249	1.0
1211	4852	1.0
16322	18453	1.0
16322	15356	1.0
16322	2039	1.0
16322	13158	1.0
16322	21711	1.0
22348	17279	1.0
22348	20211	1.0
8067	503	1.0
16323	13541	1.0
20026	10955	1.0
20026	16860	1.0
20026	17118	1.0
20026	14927	1.0
20026	4599	1.0
20026	4499	1.0
1212	890	1.0
8068	16465	1.0
16148	17412	1.0
16148	21709	1.0
16148	5915	1.0
18225	12959	1.0
18225	1347	1.0
25841	25436	1.0
21414	13047	1.0
21414	4613	1.0
1213	16747	1.0
1213	2321	1.0
1213	2039	1.0
22284	1656	1.0
22284	2039	1.0
16324	3344	1.0
16324	124	1.0
1214	19638	1.0
1214	1844	1.0
1214	6632	1.0
26269	7355	1.0
13861	19822	1.0
13861	19868	1.0
13861	22979	1.0
13861	26142	1.0
13861	22146	1.0
13861	17935	1.0
8069	6450	1.0
8069	2126	1.0
4712	17880	1.0
4712	11362	1.0
8070	1399	1.0
1215	95	1.0
3482	7054	1.0
3482	17873	1.0
3482	1621	1.0
3482	15833	1.0
3482	2178	1.0
3482	1514	1.0
3482	14445	1.0
3482	19145	1.0
3482	10495	1.0
3482	522	1.0
3482	6931	1.0
3482	9734	1.0
3482	9068	1.0
3482	3338	1.0
3482	19308	1.0
13862	1249	1.0
13862	20350	1.0
13862	18833	1.0
13862	13604	1.0
13863	771	1.0
13863	15657	1.0
13863	16151	1.0
13863	2699	1.0
13863	1249	1.0
13863	18801	1.0
13863	2847	1.0
13863	20396	1.0
1216	2039	1.0
13864	13770	1.0
13864	16946	1.0
13864	17613	1.0
13864	19177	1.0
13864	7182	1.0
13864	17344	1.0
13864	15788	1.0
13864	9839	1.0
13864	5272	1.0
13864	7463	1.0
13864	2574	1.0
13864	3339	1.0
13864	1776	1.0
13864	20506	1.0
13864	5558	1.0
13864	9022	1.0
13864	19710	1.0
13864	1182	1.0
13864	19867	1.0
13864	15915	1.0
13864	18675	1.0
13864	2621	1.0
13864	16563	1.0
13864	16463	1.0
13864	15732	1.0
13864	15748	1.0
13864	11287	1.0
13864	10816	1.0
13864	12828	1.0
13864	2099	1.0
13864	1221	1.0
13864	11039	1.0
13864	14851	1.0
13864	18252	1.0
13864	12824	1.0
13864	5837	1.0
13864	14949	1.0
13864	18470	1.0
13864	3652	1.0
1217	2434	1.0
22077	10955	1.0
22077	14742	1.0
22077	1269	1.0
22077	2039	1.0
22077	8720	1.0
22077	8829	1.0
22077	7355	1.0
22077	11778	1.0
16325	1249	1.0
8071	526	1.0
4713	3012	1.0
4713	12204	1.0
13865	8998	1.0
13865	18350	1.0
13865	9027	1.0
11310	7463	1.0
11310	5958	1.0
18285	18343	1.0
18285	25042	1.0
15866	18359	1.0
15866	19633	1.0
8073	8792	1.0
8073	8240	1.0
8074	11765	1.0
8074	1877	1.0
8074	479	1.0
8074	18685	1.0
8074	9152	1.0
8074	5253	1.0
8074	2788	1.0
8074	889	1.0
8074	920	1.0
8074	4343	1.0
8074	7121	1.0
8074	17820	1.0
8074	18252	1.0
8074	2617	1.0
8074	7470	1.0
8074	3816	1.0
8074	12796	1.0
8074	18369	1.0
8074	594	1.0
8074	1082	1.0
8074	6632	1.0
8074	10724	1.0
8074	2039	1.0
8074	5842	1.0
8074	3953	1.0
8074	9374	1.0
8074	13191	1.0
8074	7033	1.0
8074	15	1.0
8074	17326	1.0
8074	827	1.0
8074	4599	1.0
8074	19529	1.0
8074	2737	1.0
8074	24	1.0
8074	25060	1.0
8074	6253	1.0
13866	5372	1.0
13866	13024	1.0
13866	5039	1.0
13866	14886	1.0
13866	6756	1.0
13866	7428	1.0
13866	12968	1.0
13866	3335	1.0
13866	3664	1.0
13867	8866	1.0
13867	15798	1.0
13868	19939	1.0
13868	2626	1.0
13868	4116	1.0
8075	21242	1.0
21542	16981	1.0
21715	1249	1.0
20169	20173	1.0
13869	14702	1.0
1219	6762	1.0
1219	19766	1.0
8077	10603	1.0
8077	3056	1.0
8077	5539	1.0
8077	5237	1.0
